image_id,image_path,model,raw_quality_score,tta_mean,tta_std,uncertainty_normalized,confidence_adjusted_score
p07_s25,data/raw/p07_s25.png,resnet50,84.27855372428894,82.35734820365906,2.548422370331206,0.23818711737423057,62.74088884044374
p07_s27,data/raw/p07_s27.png,resnet50,88.45327496528625,87.89555311203003,1.5677488693164778,0.14652892248025193,75.01631242371852
p07_s28,data/raw/p07_s28.png,resnet50,66.97046160697937,69.35166835784912,5.825949197481226,0.5445196453586368,31.588322498603322
p07_s29,data/raw/p07_s29.png,resnet50,72.86171913146973,76.95035099983215,7.894718405112663,0.7378762018757036,20.170518271073757
p08_s01,data/raw/p08_s01.png,resnet50,85.97386479377747,85.22773504257202,2.224095563090837,0.20787406244145212,67.51109952658886
p08_s03,data/raw/p08_s03.png,resnet50,95.58001160621644,93.25482726097108,5.768271617828802,0.5391288370709401,42.97846068851234
p08_s06,data/raw/p08_s06.png,resnet50,84.41269993782043,84.68122720718384,2.9842157681578008,0.2789183456068361,61.06207941059953
p08_s07,data/raw/p08_s07.png,resnet50,74.03558492660522,76.40126585960388,3.8087659401958,0.35598454581548994,49.203595932844294
p08_s09,data/raw/p08_s09.png,resnet50,91.70345664024352,90.27562022209167,2.861462951190494,0.26744531038182767,66.13182895188237
p08_s10,data/raw/p08_s10.png,resnet50,80.35774827003479,77.4978506565094,5.56123126904049,0.5197779066944993,37.21618006894602
p08_s11,data/raw/p08_s11.png,resnet50,77.31633186340332,76.74153447151184,0.838837435554743,0.07840155268077052,70.72487901384044
p08_s13,data/raw/p08_s13.png,resnet50,84.70987677574158,85.48760056495667,3.62832640838784,0.33911984848664484,56.497058413881746
p08_s17,data/raw/p08_s17.png,resnet50,99.04865622520448,99.01208996772766,0.7548019234664723,0.07054721243701764,92.02706302294128
p08_s18,data/raw/p08_s18.png,resnet50,94.13806200027466,93.94313216209412,4.357157625405024,0.4072397208652229,55.685757243198154
p08_s20,data/raw/p08_s20.png,resnet50,78.45857739448547,80.25486826896667,3.51392159674383,0.32842705571552855,53.89699817655235
p08_s22,data/raw/p08_s22.png,resnet50,95.8690881729126,97.10257887840272,0.7193875787990085,0.06723722710325039,90.57367073004427
p08_s23,data/raw/p08_s23.png,resnet50,77.23820805549622,77.96043634414673,1.3802563678635305,0.12900502260781546,67.90314849105492
p08_s24,data/raw/p08_s24.png,resnet50,99.11859035491943,98.89302968978882,1.3127348324172536,0.12269415354785645,86.75943312021714
p08_s25,data/raw/p08_s25.png,resnet50,76.21425986289978,74.7877037525177,2.856868505515461,0.2670158926432264,54.81819827630201
p08_s27,data/raw/p08_s27.png,resnet50,82.45168328285217,84.23792719841003,5.118194900597638,0.47836971756545954,43.941053756206884
p08_s28,data/raw/p08_s28.png,resnet50,85.86799502372742,88.10887575149536,1.1769342132335885,0.11000161152752055,78.41675742895279
