image_id,image_path,resnet18_raw,resnet18_confidence,resnet18_normalized,vgg16_raw,vgg16_confidence,vgg16_normalized,resnet50_raw,resnet50_confidence,resnet50_normalized,ensemble_score
8_20,data/raw/8_20.png,65.02175331115723,46.2502523919524,0.4314263777519809,70.39539217948914,43.36781005122203,0.33370988665575985,63.7929916381836,42.99306961777921,0.28373117444729684,0.34962247961834586
8_21,data/raw/8_21.png,65.94330668449402,46.84009789355768,0.44640628638588375,75.11649131774902,56.963688929655476,0.4422587936826751,71.9605803489685,64.46721029146981,0.44530732884841495,0.4446574696389913
8_22,data/raw/8_22.png,81.76250457763672,14.16236306309154,0.7035483532016962,74.77699518203735,68.46342540267098,0.4344529981693562,80.00089526176453,70.5224487538016,0.6043656763957288,0.5807890092555937
8_23,data/raw/8_23.png,73.44968914985657,55.37170706236659,0.5684230102736356,73.052316904068,42.930510810322765,0.394798685357014,71.84048891067505,59.95267092377162,0.4429316077558073,0.4687177677954857
8_26,data/raw/8_26.png,68.05805563926697,48.537070187441266,0.4807816650049614,68.83118152618408,49.43690470347371,0.29774509290675516,74.06790852546692,58.45726894710117,0.4869957628375222,0.4218408402497462
8_27,data/raw/8_27.png,69.26341652870178,55.697176078555955,0.5003748828445694,69.77535486221313,64.88390802295304,0.31945380536300017,73.59620332717896,61.796566352408604,0.47766420677499105,0.43249763166085353
8_28,data/raw/8_28.png,75.70991516113281,10.542328884093008,0.6051631276889675,73.75600337982178,64.01023408773261,0.4109780528296592,66.81703925132751,53.01287430980764,0.34355470393189036,0.4532319614835057
8_29,data/raw/8_29.png,70.49656510353088,55.80665812550139,0.5204197912757348,67.84881353378296,50.56152336478411,0.27515819762019045,71.19819521903992,37.92306541762575,0.4302253674729847,0.4086011187896366
8_4,data/raw/8_4.png,38.48070800304413,24.300776230422006,0.0,63.03116679191589,47.38202826012968,0.1643894395499669,53.4808874130249,34.91534274099647,0.07973092376320683,0.08137345443772458
8_7,data/raw/8_7.png,65.61071872711182,51.42757181931924,0.4410000480078696,69.41041350364685,56.47659473841913,0.3110629657637519,60.47959923744202,51.18539016199238,0.21818365227263228,0.3234155553480846
8_9,data/raw/8_9.png,94.44847106933594,81.15396388273192,0.9097595445191605,76.63785219192505,69.33790773786534,0.47723837264279595,79.99494671821594,75.1776126479655,0.6042479987279492,0.6637486386299686
p00_s01,data/raw/p00_s01.png,90.16009569168092,43.307599952055675,0.8400517302961488,87.97877430915833,66.67728320415172,0.7379922065385153,74.14564490318298,68.29832622381873,0.4885335906363007,0.688859175823655
p00_s02,data/raw/p00_s02.png,91.68277382850648,81.28203599364443,0.8648029601526449,83.81288647651672,42.129153571373685,0.6422088819806148,93.9801037311554,35.40227706531308,0.8809107897745653,0.7959742106359416
p00_s03,data/raw/p00_s03.png,88.19817304611206,49.13735977583497,0.8081605530429069,82.08308219909668,67.94501051809166,0.6024367106735669,84.45360064506531,44.928855961283155,0.6924517735280313,0.7010163457481683
p00_s04,data/raw/p00_s04.png,97.86550998687744,31.41437160660397,0.9653037292232137,88.84366750717163,64.13142882723035,0.7578780866248973,84.5621645450592,77.20992991287014,0.6945994499217556,0.8059270885899555
p00_s07,data/raw/p00_s07.png,100.0,82.06808800295784,1.0,91.42745733261108,67.42734221464578,0.8172853461051742,88.4588897228241,72.59414808870146,0.7716868120889867,0.8629907193980536
p00_s09,data/raw/p00_s09.png,80.47443628311157,69.62967416352538,0.6826107212375818,85.09033918380737,84.93113653758854,0.6715804522641576,78.90140414237976,61.676977062081285,0.582614881496643,0.6456020183327941
p00_s11,data/raw/p00_s11.png,70.525062084198,21.073306484810683,0.5208830115070164,77.68388986587524,76.26603541212401,0.501289180069416,92.5180733203888,75.81564988138246,0.8519880244696443,0.6247200720153588
p00_s12,data/raw/p00_s12.png,93.36914420127869,73.97313842603903,0.8922150177045369,94.82710361480711,87.18942360581413,0.8954510184207343,96.39003276824953,58.84146239973573,0.9285854560661101,0.9054171640637937
