image_id,image_path,model,raw_quality_score,tta_mean,tta_std
p02_s15,data/raw/p02_s15.png,resnet50,76.2899398803711,75.86461424827576,1.5849122349028
p02_s16,data/raw/p02_s16.png,resnet50,86.86407208442688,84.75632667541504,3.3121480171851787
p02_s18,data/raw/p02_s18.png,resnet50,88.45380544662476,88.74010682106018,1.8133638578570657
p02_s20,data/raw/p02_s20.png,resnet50,75.91791152954102,74.59851861000061,3.4327134878100445
p02_s21,data/raw/p02_s21.png,resnet50,93.69950890541077,90.91407656669617,3.5457530423221746
p02_s22,data/raw/p02_s22.png,resnet50,75.45841336250305,76.4090645313263,4.762922440727593
p02_s24,data/raw/p02_s24.png,resnet50,77.39492058753967,76.66367173194885,0.9347249907924484
p02_s28,data/raw/p02_s28.png,resnet50,97.11622595787048,94.85802888870239,1.9548158046018673
p02_s29,data/raw/p02_s29.png,resnet50,86.67082190513611,84.16228771209717,4.825893618785496
p03_s01,data/raw/p03_s01.png,resnet50,96.08156681060791,96.39037728309631,1.9953507835688535
p03_s02,data/raw/p03_s02.png,resnet50,91.95020794868469,91.61535620689392,1.9247983691815815
p03_s03,data/raw/p03_s03.png,resnet50,84.44233536720276,82.75640487670898,3.468145787583274
p03_s04,data/raw/p03_s04.png,resnet50,76.45038962364197,78.44068050384521,1.078319562222646
p03_s07,data/raw/p03_s07.png,resnet50,100.0,98.86375904083252,1.614528628164239
p03_s08,data/raw/p03_s08.png,resnet50,91.01707935333252,88.35203886032104,6.8976443001135825
p03_s09,data/raw/p03_s09.png,resnet50,74.55552220344543,73.85694861412048,1.9085017462750735
p03_s10,data/raw/p03_s10.png,resnet50,80.95042705535889,79.40043210983276,1.9281358566220215
p03_s11,data/raw/p03_s11.png,resnet50,84.88790392875671,85.59792160987854,1.6538155077397094
p03_s12,data/raw/p03_s12.png,resnet50,97.06294536590576,97.78924822807312,1.0146319095721719
p03_s14,data/raw/p03_s14.png,resnet50,75.16127228736877,75.12243986129761,0.9648739602868125
p03_s15,data/raw/p03_s15.png,resnet50,97.98440337181091,94.69117879867554,7.0495396686819936
p03_s16,data/raw/p03_s16.png,resnet50,84.08364653587341,85.52512526512146,1.5009636677633325
p03_s17,data/raw/p03_s17.png,resnet50,86.15536689758301,89.46687936782837,4.732227432818443
p03_s18,data/raw/p03_s18.png,resnet50,88.43966126441956,87.30512857437134,2.819563927421226
p03_s20,data/raw/p03_s20.png,resnet50,89.97739553451538,93.08220744132996,3.784478964549377
p03_s21,data/raw/p03_s21.png,resnet50,79.58565950393677,79.99366998672485,0.8456063266350662
p03_s22,data/raw/p03_s22.png,resnet50,93.79064440727234,94.39488053321838,1.7319719215233436
p03_s23,data/raw/p03_s23.png,resnet50,88.2533073425293,90.36586403846741,2.73971873730969
p03_s24,data/raw/p03_s24.png,resnet50,98.40332269668579,97.67716884613037,1.637443520437549
p03_s26,data/raw/p03_s26.png,resnet50,86.7678701877594,86.58964157104492,2.0443149734253336
p03_s27,data/raw/p03_s27.png,resnet50,82.49977231025696,82.25901246070862,2.3433155280756908
p03_s28,data/raw/p03_s28.png,resnet50,91.2416160106659,92.04569339752197,1.1455858638810843
p04_s00,data/raw/p04_s00.png,resnet50,76.96682810783386,78.69145035743713,3.245977143976582
p04_s01,data/raw/p04_s01.png,resnet50,86.44508719444275,86.949383020401,2.452933549574498
p04_s02,data/raw/p04_s02.png,resnet50,75.38109421730042,75.96793413162231,3.6119611092234023
p04_s06,data/raw/p04_s06.png,resnet50,83.65806937217712,84.95124101638794,1.6175925774789817
p04_s11,data/raw/p04_s11.png,resnet50,84.53381657600403,84.43110346794128,2.537099557128512
p04_s12,data/raw/p04_s12.png,resnet50,79.52623963356018,83.29723834991455,4.775227704258888
p04_s13,data/raw/p04_s13.png,resnet50,84.57779288291931,84.3438184261322,1.3755835428932723
p04_s14,data/raw/p04_s14.png,resnet50,76.24712586402893,76.13240003585815,1.6343083224494084
p04_s15,data/raw/p04_s15.png,resnet50,91.81669354438782,89.11107540130615,4.878899175349105
p04_s17,data/raw/p04_s17.png,resnet50,88.57543468475342,91.12867832183838,4.4398882460237905
p04_s18,data/raw/p04_s18.png,resnet50,83.70700478553772,84.29496765136719,2.0378919972995937
p04_s20,data/raw/p04_s20.png,resnet50,89.58958387374878,90.41274785995483,3.567610320135039
p04_s21,data/raw/p04_s21.png,resnet50,76.91314220428467,78.93095374107361,3.8054409887451213
p04_s22,data/raw/p04_s22.png,resnet50,83.92289280891418,84.51658368110657,1.3856557521434818
p04_s24,data/raw/p04_s24.png,resnet50,81.04042410850525,81.16042017936707,0.9219097808375799
p04_s25,data/raw/p04_s25.png,resnet50,79.93184924125671,80.38006901741028,4.137327750686648
p04_s26,data/raw/p04_s26.png,resnet50,75.99582076072693,76.77311658859253,3.0308842329654127
